Date,Symbol,Status,Detail
01-01-2020,BANARISUG,MATCH,Common
01-01-2020,ERIS,MATCH,Common
01-01-2020,INDRAMEDCO,MATCH,Common
01-01-2020,JINDALSAW,MATCH,Common
01-01-2020,MANINDS,MATCH,Common
01-01-2020,SOLARINDS,MATCH,Common
01-01-2020,UNOMINDA,MATCH,Common
01-01-2024,ACCELYA,MATCH,Common
01-01-2024,CENTUM,MATCH,Common
01-01-2024,EIHAHOTELS,MATCH,Common
01-01-2024,FINOPB,MATCH,Common
01-01-2024,FUSION,MATCH,Common
01-01-2024,JAYBARMARU,MATCH,Common
01-01-2025,EICHERMOT,MATCH,Common
01-02-2021,BANKINDIA,MATCH,Common
01-02-2021,HGINFRA,MATCH,Common
01-02-2021,JINDALPOLY,MATCH,Common
01-02-2021,PNB,MATCH,Common
01-02-2021,PNBGILTS,MATCH,Common
01-02-2021,PSB,MATCH,Common
01-02-2021,PSPPROJECT,MATCH,Common
01-02-2021,RAMCOCEM,MATCH,Common
01-02-2021,SHREECEM,MATCH,Common
01-02-2021,SOTL,MATCH,Common
01-02-2021,UNIONBANK,MATCH,Common
01-02-2022,CGCL,MATCH,Common
01-02-2022,MAHLIFE,MATCH,Common
01-02-2022,RATNAMANI,MATCH,Common
01-02-2022,VEDL,MATCH,Common
01-02-2024,VGUARD,MATCH,Common
01-03-2019,HEIDELBERG,MATCH,Common
01-03-2019,IDFCFIRSTB,MATCH,Common
01-03-2021,GODREJIND,MATCH,Common
01-03-2021,VHL,MATCH,Common
01-03-2024,YUKEN,MISSING_IN_FILE1,Only in File2 (1707)
01-04-2019,POKARNA,MATCH,Common
01-04-2019,TATAINVEST,MATCH,Common
01-04-2021,FLUOROCHEM,MATCH,Common
01-04-2021,GUJALKALI,MATCH,Common
01-04-2021,LTFOODS,MATCH,Common
01-04-2022,APCOTEXIND,MATCH,Common
01-04-2022,APLAPOLLO,MATCH,Common
01-04-2022,BLS,MATCH,Common
01-04-2022,M&MFIN,MATCH,Common
01-04-2022,MANALIPETC,MATCH,Common
01-04-2022,MMFL,MATCH,Common
01-04-2022,NTPC,MATCH,Common
01-04-2022,OPTIEMUS,MATCH,Common
01-04-2022,SCHNEIDER,MATCH,Common
01-04-2022,THOMASCOOK,MATCH,Common
01-04-2024,ABCAPITAL,MATCH,Common
01-04-2024,ABFRL,MATCH,Common
01-04-2024,ASALCBR,MATCH,Common
01-04-2024,BHAGYANGR,MATCH,Common
01-04-2024,CENTRUM,MATCH,Common
01-04-2024,COROMANDEL,MATCH,Common
01-04-2024,DIVISLAB,MATCH,Common
01-04-2024,GEOJITFSL,MATCH,Common
01-04-2024,GMBREW,MATCH,Common
01-04-2024,GOKULAGRO,MATCH,Common
01-04-2024,GRSE,MATCH,Common
01-04-2024,GSFC,MATCH,Common
01-04-2024,HEG,MATCH,Common
01-04-2024,HGINFRA,MATCH,Common
01-04-2024,HINDZINC,MATCH,Common
01-04-2024,IGPL,MATCH,Common
01-04-2024,INDRAMEDCO,MATCH,Common
01-04-2024,JUBLINGREA,MATCH,Common
01-04-2024,JUSTDIAL,MATCH,Common
01-04-2024,LAURUSLABS,MATCH,Common
01-04-2024,MAHLOG,MATCH,Common
01-04-2024,MAZDOCK,MATCH,Common
01-04-2024,MOIL,MATCH,Common
01-04-2024,ORIENTHOT,MATCH,Common
01-04-2024,SCHAEFFLER,MATCH,Common
01-04-2024,SHREDIGCEM,MATCH,Common
01-04-2024,SYMPHONY,MATCH,Common
01-04-2024,TEJASNET,MATCH,Common
01-04-2024,UTIAMC,MATCH,Common
01-04-2025,BANARISUG,MATCH,Common
01-04-2025,CHOICEIN,MATCH,Common
01-04-2025,INDUSTOWER,MATCH,Common
01-04-2026,AKUMS,MATCH,Common
01-04-2026,ANANDRATHI,MATCH,Common
01-04-2026,JAYNECOIND,MATCH,Common
01-04-2026,PRAJIND,MATCH,Common
01-04-2026,SAMBHV,MATCH,Common
01-04-2026,SPORTKING,MATCH,Common
01-04-2026,SUVEN,MATCH,Common
01-04-2026,WELCORP,MATCH,Common
01-06-2020,ALEMBICLTD,MATCH,Common
01-06-2020,ASTRAMICRO,MATCH,Common
01-06-2020,BBOX,MATCH,Common
01-06-2020,DIACABS,MATCH,Common
01-06-2020,GOKULAGRO,MATCH,Common
01-06-2020,IOB,MATCH,Common
01-06-2020,JAYNECOIND,MATCH,Common
01-06-2020,JPOLYINVST,MATCH,Common
01-06-2020,JSL,MATCH,Common
01-06-2020,ONIDA,MATCH,Common
01-06-2020,RALLIS,MATCH,Common
01-06-2020,RELINFRA,MATCH,Common
01-06-2020,STYRENIX,MATCH,Common
01-06-2020,TRIDENT,MATCH,Common
01-06-2021,CRISIL,MATCH,Common
01-06-2021,HERITGFOOD,MATCH,Common
01-06-2021,TATACOMM,MATCH,Common
01-06-2023,ALLDIGI,MATCH,Common
01-06-2023,KALYANKJIL,MATCH,Common
01-06-2023,KENNAMET,MATCH,Common
01-06-2023,KERNEX,MATCH,Common
01-06-2023,KSL,MATCH,Common
01-06-2023,OBEROIRLTY,MATCH,Common
01-06-2023,VTL,MATCH,Common
01-06-2026,JASH,MATCH,Common
01-06-2026,QUADFUTURE,MATCH,Common
01-07-2020,RESPONIND,MATCH,Common
01-07-2021,BDL,MATCH,Common
01-07-2021,INDNIPPON,MATCH,Common
01-07-2021,JYOTHYLAB,MATCH,Common
01-07-2022,AUTOAXLES,MATCH,Common
01-07-2024,APLLTD,MATCH,Common
01-07-2024,ASIANHOTNR,MATCH,Common
01-07-2024,FAZE3Q,MATCH,Common
01-07-2024,GREAVESCOT,MATCH,Common
01-07-2024,JYOTHYLAB,MATCH,Common
01-07-2024,NDRAUTO,MATCH,Common
01-07-2024,PFS,MATCH,Common
01-07-2024,SUNFLAG,MATCH,Common
01-07-2024,TCI,MATCH,Common
01-07-2024,VINDHYATEL,MATCH,Common
01-07-2026,BHARATSE,MATCH,Common
01-07-2026,EMIL,MATCH,Common
01-07-2026,IKS,MATCH,Common
01-07-2026,MUNJALAU,MATCH,Common
01-07-2026,RPGLIFE,MATCH,Common
01-08-2022,BASF,MATCH,Common
01-08-2022,BHARATWIRE,MATCH,Common
01-08-2022,DIAMONDYD,MATCH,Common
01-08-2022,EVEREADY,MATCH,Common
01-08-2022,EXCELINDUS,MATCH,Common
01-08-2022,GABRIEL,MATCH,Common
01-08-2022,GULFOILLUB,MATCH,Common
01-08-2022,JSWENERGY,MATCH,Common
01-08-2022,NRBBEARING,MATCH,Common
01-08-2022,PANAMAPET,MATCH,Common
01-08-2022,REFEX,MATCH,Common
01-08-2022,SCHNEIDER,MATCH,Common
01-08-2022,SKMEGGPROD,MATCH,Common
01-08-2022,UFLEX,MATCH,Common
01-08-2023,BFINVEST,MATCH,Common
01-08-2023,BGRENERGY,MATCH,Common
01-08-2023,GREAVESCOT,MATCH,Common
01-08-2023,LAURUSLABS,MATCH,Common
01-08-2023,PUNJABCHEM,MATCH,Common
01-08-2025,JAYBARMARU,MATCH,Common
01-09-2021,GMRAIRPORT,MATCH,Common
01-09-2022,KIMS,MATCH,Common
01-09-2022,RELIGARE,MATCH,Common
01-09-2022,RIIL,MATCH,Common
01-09-2022,SIRCA,MATCH,Common
01-09-2023,COALINDIA,MATCH,Common
01-09-2023,RENUKA,MATCH,Common
01-09-2023,SAGCEM,MATCH,Common
01-09-2023,SCHAEFFLER,MATCH,Common
01-09-2025,AMBER,MATCH,Common
01-09-2025,CENTURYPLY,MATCH,Common
01-09-2025,HINDZINC,MATCH,Common
01-09-2025,IBULLSLTD,MATCH,Common
01-09-2025,KAYNES,MATCH,Common
01-09-2025,NATIONALUM,MATCH,Common
01-09-2025,VARROC,MATCH,Common
01-09-2025,YESBANK,MATCH,Common
01-10-2019,NMDC,MATCH,Common
01-10-2020,QUESS,MATCH,Common
01-10-2020,TRIDENT,MATCH,Common
01-10-2021,TVSMOTOR,MATCH,Common
01-10-2024,BANCOINDIA,MATCH,Common
01-10-2025,APLAPOLLO,MATCH,Common
01-10-2025,BHEL,MATCH,Common
01-10-2025,CANFINHOME,MATCH,Common
01-10-2025,DCBBANK,MATCH,Common
01-10-2025,JKPAPER,MATCH,Common
01-10-2025,KICL,MATCH,Common
01-10-2025,ONGC,MATCH,Common
01-10-2025,SHRIRAMFIN,MATCH,Common
01-11-2018,APOLLOHOSP,MATCH,Common
01-11-2018,EIHOTEL,MATCH,Common
01-11-2019,INDRAMEDCO,MATCH,Common
01-11-2019,MOTILALOFS,MATCH,Common
01-11-2021,AURUM,MATCH,Common
01-11-2021,STEELXIND,MATCH,Common
01-11-2022,GICRE,MATCH,Common
01-11-2022,HUDCO,MATCH,Common
01-11-2022,IOB,MATCH,Common
01-11-2022,PFIZER,MATCH,Common
01-11-2023,IOC,MATCH,Common
01-12-2020,ARVSMART,MATCH,Common
01-12-2020,DMART,MATCH,Common
01-12-2020,ICRA,MATCH,Common
01-12-2020,JWL,MATCH,Common
01-12-2020,MADRASFERT,MATCH,Common
01-12-2020,SIGMAADV,MATCH,Common
01-12-2020,SIMPLEXINF,MATCH,Common
01-12-2020,SUMICHEM,MATCH,Common
01-12-2020,SUNPHARMA,MATCH,Common
01-12-2020,SWSOLAR,MATCH,Common
01-12-2020,TCIEXP,MATCH,Common
01-12-2020,UNITECH,MATCH,Common
01-12-2020,VHL,MATCH,Common
01-12-2020,VINDHYATEL,MATCH,Common
01-12-2021,RIIL,MATCH,Common
01-12-2023,ASIANPAINT,MATCH,Common
01-12-2023,CLEAN,MATCH,Common
01-12-2023,ITC,MATCH,Common
01-12-2023,MADRASFERT,MATCH,Common
01-12-2023,RUSTOMJEE,MATCH,Common
01-12-2023,VRLLOG,MATCH,Common
01-12-2025,GAEL,MATCH,Common
02-01-2019,CHAMBLFERT,MATCH,Common
02-01-2020,ASAHIINDIA,MATCH,Common
02-01-2020,CDSL,MATCH,Common
02-01-2020,FACT,MATCH,Common
02-01-2020,FOSECOIND,MATCH,Common
02-01-2020,HCLTECH,MATCH,Common
02-01-2020,IEX,MATCH,Common
02-01-2020,JAICORPLTD,MATCH,Common
02-01-2020,LAURUSLABS,MATCH,Common
02-01-2020,RIIL,MATCH,Common
02-01-2020,SHREECEM,MATCH,Common
02-01-2020,VIYASH,MATCH,Common
02-01-2020,VSTTILLERS,MATCH,Common
02-01-2023,ANUP,MATCH,Common
02-01-2023,BAJAJCON,MATCH,Common
02-01-2023,GSPL,MATCH,Common
02-01-2023,SALZERELEC,MATCH,Common
02-01-2024,ABBOTINDIA,MATCH,Common
02-01-2024,ABFRL,MATCH,Common
02-01-2024,IIFL,MATCH,Common
02-01-2024,SHK,MATCH,Common
02-01-2024,SYMPHONY,MATCH,Common
02-01-2024,TAJGVK,MATCH,Common
02-01-2024,TRIDENT,MATCH,Common
02-01-2024,UNICHEMLAB,MATCH,Common
02-01-2025,BAJFINANCE,MATCH,Common
02-01-2025,SBICARD,MATCH,Common
02-01-2025,ZENSARTECH,MATCH,Common
02-02-2021,360ONE,MATCH,Common
02-02-2021,ADOR,MATCH,Common
02-02-2021,BHEL,MATCH,Common
02-02-2021,BPCL,MATCH,Common
02-02-2021,GPPL,MATCH,Common
02-02-2021,MANAPPURAM,MATCH,Common
02-02-2021,TDPOWERSYS,MATCH,Common
02-02-2021,WELENT,MATCH,Common
02-02-2022,SHANTIGEAR,MATCH,Common
02-02-2024,BIOCON,MATCH,Common
02-02-2024,SMSPHARMA,MATCH,Common
02-02-2026,AVANTIFEED,MATCH,Common
02-02-2026,CIEINDIA,MATCH,Common
02-02-2026,DATAPATTNS,MATCH,Common
02-02-2026,GRWRHITECH,MATCH,Common
02-02-2026,KEI,MATCH,Common
02-02-2026,PETRONET,MATCH,Common
02-02-2026,POLYCAB,MATCH,Common
02-02-2026,POWERGRID,MATCH,Common
02-02-2026,SARDAEN,MATCH,Common
02-02-2026,SIEMENS,MATCH,Common
02-03-2022,MAITHANALL,MATCH,Common
02-03-2022,PRAKASH,MATCH,Common
02-03-2023,360ONE,MATCH,Common
02-03-2023,APOLLOPIPE,MATCH,Common
02-03-2023,KSB,MATCH,Common
02-03-2023,NH,MATCH,Common
02-04-2019,GVPIL,MATCH,Common
02-04-2024,CMSINFO,MATCH,Common
02-04-2024,GODREJAGRO,MATCH,Common
02-04-2024,INDOSTAR,MATCH,Common
02-04-2024,RALLIS,MATCH,Common
02-04-2024,REFEX,MATCH,Common
02-04-2025,SILVERTUC,MATCH,Common
02-04-2026,SCHNEIDER,MATCH,Common
02-05-2019,SHAKTIPUMP,MATCH,Common
02-05-2019,TRENT,MATCH,Common
02-05-2023,CRAFTSMAN,MATCH,Common
02-05-2023,DHANUKA,MATCH,Common
02-05-2023,FINPIPE,MATCH,Common
02-05-2023,GOKEX,MATCH,Common
02-05-2023,IGARASHI,MATCH,Common
02-05-2023,KEC,MATCH,Common
02-05-2023,MARUTI,MATCH,Common
02-05-2023,MAXHEALTH,MATCH,Common
02-05-2023,PNCINFRA,MATCH,Common
02-05-2023,PRINCEPIPE,MATCH,Common
02-05-2023,RAMCOCEM,MATCH,Common
02-05-2023,SAPPHIRE,MATCH,Common
02-05-2023,SUPRAJIT,MATCH,Common
02-05-2023,THERMAX,MATCH,Common
02-05-2023,TRENT,MATCH,Common
02-05-2024,CARTRADE,MATCH,Common
02-05-2024,SILVERTUC,MATCH,Common
02-05-2025,ADANIPORTS,MATCH,Common
02-05-2025,MOIL,MATCH,Common
02-06-2020,GEOJITFSL,MATCH,Common
02-06-2020,GUJENERGY,MATCH,Common
02-06-2020,HMT,MATCH,Common
02-06-2020,JAGSNPHARM,MATCH,Common
02-06-2020,JPPOWER,MATCH,Common
02-06-2020,MOREPENLAB,MATCH,Common
02-06-2020,RAJRILTD,MATCH,Common
02-06-2020,SPIC,MATCH,Common
02-06-2020,STEELXIND,MATCH,Common
02-06-2021,EPL,MATCH,Common
02-06-2021,GMBREW,MATCH,Common
02-06-2021,GOCLCORP,MATCH,Common
02-06-2021,VESUVIUS,MATCH,Common
02-06-2021,ZOTA,MATCH,Common
02-06-2022,ELECON,MATCH,Common
02-06-2023,AJANTPHARM,MATCH,Common
02-06-2023,GATEWAY,MATCH,Common
02-06-2023,HBLENGINE,MATCH,Common
02-06-2023,INDIANHUME,MATCH,Common
02-06-2023,JAGSNPHARM,MATCH,Common
02-06-2023,KDDL,MATCH,Common
02-06-2023,PARAS,MATCH,Common
02-06-2023,SASKEN,MATCH,Common
02-06-2023,ZOTA,MATCH,Common
02-06-2025,ASTRAZEN,MATCH,Common
02-06-2025,HERITGFOOD,MATCH,Common
02-06-2025,INDOBORAX,MATCH,Common
02-06-2025,INDOCO,MATCH,Common
02-06-2025,KARURVYSYA,MATCH,Common
02-06-2025,KFINTECH,MATCH,Common
02-06-2025,MANALIPETC,MATCH,Common
02-06-2025,MARATHON,MATCH,Common
02-06-2026,STEL,MATCH,Common
02-06-2026,UNIMECH,MATCH,Common
02-07-2019,RELIGARE,MATCH,Common
02-07-2020,ZYDUSWELL,MATCH,Common
02-07-2021,MAHSCOOTER,MATCH,Common
02-07-2024,BALAMINES,MATCH,Common
02-07-2024,EKC,MATCH,Common
02-07-2024,GLOBUSSPR,MATCH,Common
02-07-2024,HATHWAY,MATCH,Common
02-07-2024,HATSUN,MATCH,Common
02-07-2024,KINGFA,MATCH,Common
02-07-2024,LAURUSLABS,MATCH,Common
02-07-2024,MARKSANS,MATCH,Common
02-07-2024,SUNDROP,MATCH,Common
02-07-2024,TALBROAUTO,MATCH,Common
02-07-2024,TATACONSUM,MATCH,Common
02-07-2024,VIYASH,MATCH,Common
02-07-2025,METROPOLIS,MATCH,Common
02-07-2025,SUMICHEM,MATCH,Common
02-07-2026,MAHLOG,DIFF,Only in File1 (2207)
02-07-2026,IFGLEXPOR,DIFF,Only in File2 (1707)
02-07-2026,ANANTRAJ,DIFF,Common
02-07-2026,IKIO,DIFF,Common
02-07-2026,JUSTDIAL,DIFF,Common
02-07-2026,PICCADIL,DIFF,Common
02-07-2026,UDS,DIFF,Common
02-08-2021,BRITANNIA,MATCH,Common
02-08-2022,BEML,MATCH,Common
02-08-2022,GANDHITUBE,MATCH,Common
02-08-2022,POWERINDIA,MATCH,Common
02-08-2022,RUBYMILLS,MATCH,Common
02-08-2022,SPAL,MATCH,Common
02-08-2022,TARIL,MATCH,Common
02-08-2022,TEJASNET,MATCH,Common
02-08-2023,BAYERCROP,MATCH,Common
02-08-2023,MPSLTD,MATCH,Common
02-08-2023,RTNINDIA,MATCH,Common
02-09-2021,FINEORG,MATCH,Common
02-09-2022,HUHTAMAKI,MATCH,Common
02-09-2022,SKIPPER,MATCH,Common
02-09-2022,VGUARD,MATCH,Common
02-09-2024,INDOBORAX,MATCH,Common
02-09-2024,SBICARD,MATCH,Common
02-09-2025,E2E,DIFF,Only in File1 (2207)
02-09-2025,ASKAUTOLTD,DIFF,Common
02-09-2025,HEMIPROP,DIFF,Common
02-09-2025,IFBIND,DIFF,Common
02-09-2025,METROBRAND,DIFF,Common
02-09-2025,MUTHOOTMF,DIFF,Common
02-09-2025,NMDC,DIFF,Common
02-09-2025,SKFINDIA,DIFF,Common
02-11-2018,DEEPINDS,MATCH,Common
02-11-2018,NEWGEN,MATCH,Common
02-11-2020,3MINDIA,MATCH,Common
02-11-2020,ABCAPITAL,MATCH,Common
02-11-2020,BAJFINANCE,MATCH,Common
02-11-2020,CENTRUM,MATCH,Common
02-11-2020,FINPIPE,MATCH,Common
02-11-2020,GULFOILLUB,MATCH,Common
02-11-2020,ICICIBANK,MATCH,Common
02-11-2020,INDUSINDBK,MATCH,Common
02-11-2020,KERNEX,MATCH,Common
02-11-2020,PFC,MATCH,Common
02-11-2020,PITTIENG,MATCH,Common
02-11-2020,PNBGILTS,MATCH,Common
02-11-2020,SAFARI,MATCH,Common
02-11-2020,SHRIRAMFIN,MATCH,Common
02-11-2021,SALZERELEC,MATCH,Common
02-11-2022,EIMCOELECO,MATCH,Common
02-11-2022,FACT,MATCH,Common
02-11-2022,GANDHITUBE,MATCH,Common
02-11-2022,IFCI,MATCH,Common
02-11-2022,JAGRAN,MATCH,Common
02-11-2022,PRECWIRE,MATCH,Common
02-11-2022,REDINGTON,MATCH,Common
02-11-2022,SHRIPISTON,MATCH,Common
02-11-2022,TECHNOE,MATCH,Common
02-11-2022,VIJAYA,MATCH,Common
02-11-2023,BLISSGVS,MATCH,Common
02-11-2023,CARYSIL,MATCH,Common
02-11-2023,RADICO,MATCH,Common
02-12-2019,NMDC,MATCH,Common
02-12-2019,PRESTIGE,MATCH,Common
02-12-2020,ASIANHOTNR,MATCH,Common
02-12-2020,DYNAMATECH,MATCH,Common
02-12-2020,HMT,MATCH,Common
02-12-2020,INDOCO,MATCH,Common
02-12-2020,INDRAMEDCO,MATCH,Common
02-12-2020,PCJEWELLER,MATCH,Common
02-12-2020,PIDILITIND,MATCH,Common
02-12-2020,SHREEPUSHK,MATCH,Common
02-12-2020,TI,MATCH,Common
02-12-2021,63MOONS,MATCH,Common
02-12-2021,MAYURUNIQ,MATCH,Common
02-12-2021,RAMKY,MATCH,Common
02-12-2022,HERITGFOOD,MATCH,Common
02-12-2022,HINDWAREAP,MATCH,Common
02-12-2022,PNCINFRA,MATCH,Common
02-12-2022,SURYAROSNI,MATCH,Common
02-12-2024,RELIGARE,MATCH,Common
02-12-2025,BSOFT,MATCH,Common
02-12-2025,MASFIN,MATCH,Common
03-01-2020,BAYERCROP,MATCH,Common
03-01-2022,AUBANK,MATCH,Common
03-01-2022,DEEPAKFERT,MATCH,Common
03-01-2022,GRASIM,MATCH,Common
03-01-2022,GREAVESCOT,MATCH,Common
03-01-2022,INDNIPPON,MATCH,Common
03-01-2022,ORIENTHOT,MATCH,Common
03-01-2022,PANAMAPET,MATCH,Common
03-01-2022,RAJRATAN,MATCH,Common
03-01-2022,VHL,MATCH,Common
03-01-2023,MFSL,MATCH,Common
03-01-2024,ACCELYA,MATCH,Common
03-01-2024,APEX,MATCH,Common
03-01-2024,BORORENEW,MATCH,Common
03-01-2024,STEELCAS,MATCH,Common
03-02-2021,HAL,MATCH,Common
03-02-2021,JINDALPOLY,MATCH,Common
03-02-2021,POWERGRID,MATCH,Common
03-02-2021,PRICOLLTD,MATCH,Common
03-02-2022,AVTNPL,MATCH,Common
03-02-2022,BALAJITELE,MATCH,Common
03-02-2022,IMAGICAA,MATCH,Common
03-02-2022,MAHLIFE,MATCH,Common
03-02-2023,63MOONS,MATCH,Common
03-02-2026,ADANIENSOL,MATCH,Common
03-02-2026,ADANIPORTS,MATCH,Common
03-02-2026,BANDHANBNK,MATCH,Common
03-02-2026,NAM-INDIA,MATCH,Common
03-02-2026,NITINSPIN,MATCH,Common
03-02-2026,NYKAA,MATCH,Common
03-02-2026,TIMKEN,MATCH,Common
03-02-2026,TORNTPOWER,MATCH,Common
03-02-2026,UEL,MATCH,Common
03-02-2026,VOLTAS,MATCH,Common
03-03-2021,TCPLPACK,MATCH,Common
03-03-2022,SPLPETRO,MATCH,Common
03-03-2025,BLUESTARCO,MATCH,Common
03-03-2025,FORCEMOT,MATCH,Common
03-04-2020,CIPLA,MATCH,Common
03-04-2023,ALIVUS,MATCH,Common
03-04-2023,ARVIND,MATCH,Common
03-04-2023,ASHAPURMIN,MATCH,Common
03-04-2023,ASHOKA,MATCH,Common
03-04-2023,BAJAJ-AUTO,MATCH,Common
03-04-2023,CSBBANK,MATCH,Common
03-04-2023,DEEPINDS,MATCH,Common
03-04-2023,ICEMAKE,MATCH,Common
03-04-2023,IOLCP,MATCH,Common
03-04-2023,JWL,MATCH,Common
03-04-2023,LINCOLN,MATCH,Common
03-04-2023,REFEX,MATCH,Common
03-04-2023,SWARAJENG,MATCH,Common
03-04-2023,TAJGVK,MATCH,Common
03-04-2023,TARC,MATCH,Common
03-04-2023,TORNTPHARM,MATCH,Common
03-04-2023,WELSPUNLIV,MATCH,Common
03-04-2024,AFSL,MATCH,Common
03-04-2024,GMRP&UI,MATCH,Common
03-04-2024,INDSWFTLAB,MATCH,Common
03-04-2024,NYKAA,MATCH,Common
03-04-2024,TIRUMALCHM,MATCH,Common
03-04-2025,DCBBANK,MATCH,Common
03-04-2025,KITEX,MATCH,Common
03-05-2019,PAISALO,MATCH,Common
03-05-2021,AVTNPL,MATCH,Common
03-05-2021,BSE,MATCH,Common
03-05-2021,CESC,MATCH,Common
03-05-2021,NELCAST,MATCH,Common
03-05-2021,RSYSTEMS,MATCH,Common
03-05-2021,RUBYMILLS,MATCH,Common
03-05-2021,SPAL,MATCH,Common
03-05-2021,SUNDROP,MATCH,Common
03-05-2021,VENKEYS,MATCH,Common
03-05-2023,AHLUCONT,MATCH,Common
03-05-2023,BEPL,MATCH,Common
03-05-2023,BIRLACORPN,MATCH,Common
03-05-2023,ELECTHERM,MATCH,Common
03-05-2023,HIRECT,MATCH,Common
03-05-2023,MANINDS,MATCH,Common
03-05-2023,RATNAMANI,MATCH,Common
03-05-2024,ASTRAZEN,MATCH,Common
03-06-2020,HATSUN,MATCH,Common
03-06-2020,SAREGAMA,MATCH,Common
03-06-2020,STYRENIX,MATCH,Common
03-06-2020,TARIL,MATCH,Common
03-06-2020,UEL,MATCH,Common
03-06-2020,XPROINDIA,MATCH,Common
03-06-2021,5PAISA,MATCH,Common
03-06-2021,EIMCOELECO,MATCH,Common
03-06-2021,ELECTHERM,MATCH,Common
03-06-2024,BLKASHYAP,MATCH,Common
03-06-2024,CHOLAFIN,MATCH,Common
03-06-2024,ESABINDIA,MATCH,Common
03-06-2024,GIPCL,MATCH,Common
03-06-2024,GRANULES,MATCH,Common
03-06-2024,JKCEMENT,MATCH,Common
03-06-2024,LTF,MATCH,Common
03-06-2024,M&MFIN,MATCH,Common
03-06-2024,PRAJIND,MATCH,Common
03-06-2024,TIINDIA,MATCH,Common
03-06-2024,UPL,MATCH,Common
03-06-2024,VSTTILLERS,MATCH,Common
03-06-2024,ZOTA,MATCH,Common
03-06-2025,ABBOTINDIA,MATCH,Common
03-06-2026,CARTRADE,MATCH,Common
03-06-2026,GREENPLY,MATCH,Common
03-06-2026,JBMA,MATCH,Common
03-06-2026,SSWL,MATCH,Common
03-07-2020,AMBUJACEM,MATCH,Common
03-07-2020,HCLTECH,MATCH,Common
03-07-2020,RESPONIND,MATCH,Common
03-07-2023,ASAHIINDIA,MATCH,Common
03-07-2023,CANBK,MATCH,Common
03-07-2023,GNA,MATCH,Common
03-07-2023,KPIL,MATCH,Common
03-07-2023,MAITHANALL,MATCH,Common
03-07-2023,PNB,MATCH,Common
03-07-2023,TEXINFRA,MATCH,Common
03-07-2024,CREST,MATCH,Common
03-07-2024,HINDOILEXP,MATCH,Common
03-07-2024,MMTC,MATCH,Common
03-07-2024,MSPL,MATCH,Common
03-07-2024,PFS,MATCH,Common
03-07-2024,RATEGAIN,MATCH,Common
03-07-2024,SUMEETINDS,MATCH,Common
03-07-2026,BUTTERFLY,MATCH,Common
03-07-2026,EPL,MATCH,Common
03-07-2026,GANECOS,MATCH,Common
03-07-2026,MPSLTD,MATCH,Common
03-07-2026,MUNJALAU,MATCH,Common
03-07-2026,STALLION,MATCH,Common
03-07-2026,SUMICHEM,MATCH,Common
03-08-2020,ALLDIGI,MATCH,Common
03-08-2020,ATGL,MATCH,Common
03-08-2020,ENDURANCE,MATCH,Common
03-08-2020,EXPLEOSOL,MATCH,Common
03-08-2020,ONIDA,MATCH,Common
03-08-2020,PGHL,MATCH,Common
03-08-2020,RATNAMANI,MATCH,Common
03-08-2020,TEAMLEASE,MATCH,Common
03-08-2020,TIMKEN,MATCH,Common
03-08-2020,TMPV,MATCH,Common
03-08-2020,TRIVENI,MATCH,Common
03-08-2020,VIDHIING,MATCH,Common
03-08-2021,NESTLEIND,MATCH,Common
03-08-2022,PGIL,MATCH,Common
03-08-2022,PREMEXPLN,MATCH,Common
03-08-2023,DBREALTY,MATCH,Common
03-08-2023,DPABHUSHAN,MATCH,Common
03-08-2023,INDIAGLYCO,MATCH,Common
03-08-2023,MANGLMCEM,MATCH,Common
03-08-2023,OPTIEMUS,MATCH,Common
03-08-2023,SAKAR,MATCH,Common
03-09-2019,CGCL,MATCH,Common
03-09-2019,GLAXO,MATCH,Common
03-09-2019,WHIRLPOOL,MATCH,Common
03-09-2020,ELECTCAST,MATCH,Common
03-09-2024,ICRA,MATCH,Common
03-09-2024,PRSMJOHNSN,MATCH,Common
03-09-2025,AVALON,MATCH,Common
03-09-2025,JINDALSTEL,MATCH,Common
03-09-2025,JSWSTEEL,MATCH,Common
03-09-2025,KEI,MATCH,Common
03-09-2025,LGBBROSLTD,MATCH,Common
03-09-2025,NEULANDLAB,MATCH,Common
03-09-2025,NSIL,MATCH,Common
03-09-2025,NSLNISP,MATCH,Common
03-09-2025,PREMEXPLN,MATCH,Common
03-09-2025,TANLA,MATCH,Common
03-09-2025,TATASTEEL,MATCH,Common
03-09-2025,TBOTEK,MATCH,Common
03-09-2025,YESBANK,MATCH,Common
03-10-2019,NAUKRI,MATCH,Common
03-10-2022,BLUESTARCO,MATCH,Common
03-10-2022,CMSINFO,MATCH,Common
03-10-2022,FDC,MATCH,Common
03-10-2022,GRAUWEIL,MATCH,Common
03-10-2022,JAYBARMARU,MATCH,Common
03-10-2022,LAOPALA,MATCH,Common
03-10-2022,ONEPOINT,MATCH,Common
03-10-2022,TBZ,MATCH,Common
03-10-2023,BHAGCHEM,MATCH,Common
03-10-2023,DOLATALGO,MATCH,Common
03-10-2023,HEIDELBERG,MATCH,Common
03-10-2023,MACPOWER,MATCH,Common
03-10-2023,ORIENTHOT,MATCH,Common
03-10-2024,CARERATING,MATCH,Common
03-10-2025,ADOR,MATCH,Common
03-10-2025,ASTRAMICRO,MATCH,Common
03-10-2025,BEML,MATCH,Common
